kind|key|style|attack_anim|launch_spotanim|travel_spotanim|impact_spotanim|projectile_model|projectile_anim|hit_delay|client_delay|proj_start_height|proj_end_height|proj_delay|proj_angle|proj_length_adjustment|proj_progress|proj_step_multiplier|note|projectile_count|alt_proj_start_height|alt_proj_end_height|alt_proj_delay|alt_proj_angle|alt_proj_length_adjustment|alt_proj_progress|alt_proj_step_multiplier|aux_travel_spotanim|aux_impact_spotanim|aux_projectile_model|aux_projectile_anim|impact_on_last_only|double_launch_spotanim|stance_idx|attack_key|launch_gfx_height|impact_gfx_height|impact_gfx_delay|impact_gfx_rotation|primitive_type|source_attachment|target_attachment|launch_attachment|impact_attachment|authority
item|4863|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_75:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4863|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_75:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4864|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_50:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4864|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_50:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4864|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_50:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4865|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_25:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4865|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_25:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4865|crush|2078|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_ahrim_weapon_25:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4886|crush|2066|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_100:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4886|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_100:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4886|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_100:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4886|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_100:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4887|crush|2066|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_75:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4887|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_75:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4887|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_75:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4887|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_75:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4888|crush|2066|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_50:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4888|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_50:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4888|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_50:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4888|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_50:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4889|crush|2066|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_25:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4889|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_25:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4889|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_25:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4889|slash|2067|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_dharok_weapon_25:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4910|crush|2082|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_100:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4910|slash|2081|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_100:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4910|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_100:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4910|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_100:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4911|crush|2082|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_75:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4911|slash|2081|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_75:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4911|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_75:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4911|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_75:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4912|crush|2082|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_50:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4912|slash|2081|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_50:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4912|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_50:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4912|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_50:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4913|crush|2082|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_25:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4913|slash|2081|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_25:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4913|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_25:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4913|stab|2080|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_guthan_weapon_25:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4934|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_100:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4934|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_100:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4934|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_100:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4935|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_75:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4935|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_75:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4935|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_75:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4936|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_50:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4936|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_50:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4936|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_50:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4937|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_25:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4937|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_25:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4937|ranged|2075|-|-|-|-|-|3|3|155|146|41|5|5|11|5|rsmod:barrows_karil_weapon_25:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4958|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_100:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4958|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_100:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4958|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_100:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4959|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_75:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4959|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_75:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4959|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_75:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4960|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_50:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4960|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_50:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4960|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_50:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4961|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_25:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4961|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_25:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4961|crush|2068|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_torag_weapon_25:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4982|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_100:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4982|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_100:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4982|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_100:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4982|stab|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_100:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4983|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_75:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4983|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_75:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4983|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_75:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4983|stab|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_75:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4984|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_50:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4984|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_50:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4984|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_50:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4984|stab|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_50:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|4985|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_25:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|4985|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_25:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|4985|crush|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_25:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|4985|stab|2062|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:barrows_verac_weapon_25:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|5016|crush|429|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_spear:attack:stance3|-|-|-|-|-|-|-|-|-|-|-|-|-|-|2|-|-|-|-|-|none|none|none|none|none|rsmod
item|5016|slash|440|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_spear:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|5016|stab|428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_spear:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|5016|stab|428|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_spear:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|5018|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_club:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|5018|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_club:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|5018|crush|401|-|-|-|-|-|-|-|-|-|-|-|-|-|-|rsmod:cave_goblin_bone_club:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|5616|ranged|-|19|10|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:bronze_arrow_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1104|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5617|ranged|-|18|9|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:iron_arrow_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1105|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5618|ranged|-|20|11|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:steel_arrow_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1106|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5619|ranged|-|21|12|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:mithril_arrow_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1107|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5620|ranged|-|22|13|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:adamant_arrow_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1108|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5621|ranged|-|24|15|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:rune_arrow_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1109|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5622|ranged|-|19|10|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:bronze_arrow_p++:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1104|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5623|ranged|-|18|9|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:iron_arrow_p++:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1105|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5624|ranged|-|20|11|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:steel_arrow_p++:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1106|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5625|ranged|-|21|12|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:mithril_arrow_p++:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1107|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5626|ranged|-|22|13|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:adamant_arrow_p++:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1108|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5627|ranged|-|24|15|-|3136|-|2|2|-|-|-|-|-|-|-|rsmod:rune_arrow_p++:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|1109|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5628|ranged|-|232|226|-|3131|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_dart_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5628|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_dart_p+:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|5628|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_dart_p+:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|5628|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:bronze_dart_p+:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|5629|ranged|-|233|227|-|3131|-|2|2|163|146|32|15|0|11|5|rsmod:iron_dart_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5629|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_dart_p+:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|5629|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_dart_p+:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|5629|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:iron_dart_p+:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|5630|ranged|-|234|228|-|3131|-|2|2|163|146|32|15|0|11|5|rsmod:steel_dart_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
item|5630|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_dart_p+:attack:stance1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|-|-|-|-|-|none|none|none|none|none|rsmod
item|5630|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_dart_p+:attack:stance2|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1|-|-|-|-|-|none|none|none|none|none|rsmod
item|5630|ranged|7554|-|-|-|-|-|2|2|163|146|32|15|0|11|5|rsmod:steel_dart_p+:attack:stance4|-|-|-|-|-|-|-|-|-|-|-|-|-|-|3|-|-|-|-|-|none|none|none|none|none|rsmod
item|5631|ranged|-|273|34|-|3131|-|2|2|163|146|32|15|0|11|5|rsmod:black_dart_p+:projectile|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|travel_projectile|source_actor|target_actor|source_actor|target_actor|rsmod
